model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note,error,odds_ratio,pseudo_rsquared
m3_lpm_activity_year,C(year_group)[T.2016],-0.10519170926416693,0.054717169593385295,0.05454758180368889,-0.21243539100317227,0.002051972474838404,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2017],-0.07142996210689447,0.0318787309311839,0.02504695837843299,-0.13391112660485793,-0.008948797608930997,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2018],-0.04742413680603758,0.024899866225017216,0.056832861946527,-0.09622697782693665,0.0013787042148614773,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2019],0.036541626602897115,0.01994880773193966,0.06698570159140857,-0.002557318086218778,0.07564057129201301,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2020],-0.000988779309259126,0.0182706630585526,0.956840821416607,-0.036798620877688655,0.0348210622591704,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2021],0.0328810260144502,0.018172996290701043,0.07039907912630206,-0.00273739220650384,0.06849944423540424,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2022],0.10211189780965088,0.020212389544765633,4.3733166119430174e-07,0.0624963422604163,0.14172745335888545,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2023],0.11810740633408559,0.020875646132356124,1.5344653530945247e-08,0.07719189176066471,0.15902292090750647,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2024],0.16245912474964924,0.020286555944747257,1.1638422844870093e-15,0.12269820572758769,0.2022200437717108,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2025],-0.1299833513320347,0.11166441224030954,0.2444023260976662,-0.34884157767787494,0.08887487501380556,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.missing],0.624501748837988,0.034997202843918836,3.1989871648062565e-71,0.5559084917042644,0.6930950059717117,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,log_amount_master,0.003302245620367042,0.0030088651441620294,0.27242053937271105,-0.0025950216965284533,0.009199512937262538,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,amount_llm_regex_conflict_flag,-0.04956095032611982,0.021437876603992195,0.02078647731077134,-0.09157841637495837,-0.007543484277281277,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,amount_regex_fallback_flag,0.1851860331187604,0.03816884936580279,1.223716778207413e-06,0.11037646303045244,0.2599956032070683,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m4_lpm_region_big4,Intercept,0.7111065852980629,0.04555932081012786,6.385072714163711e-55,0.6218119573501061,0.8004012132460198,5696,0.17160820112019415,0.4743679775280899,LPM on mapped-region sample: Beijing/Shanghai/Guangdong/Zhejiang indicator.,,,
