model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note,error
m7_regex_amount,C(cause_group)[T.债权人撤销权纠纷],0.47992337828194614,0.2982558383384097,0.1075945441082827,-0.10464732304013752,1.0644940796040299,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.债权转让合同纠纷],0.12691835688945136,0.12685758323883511,0.31707872161209427,-0.1217179374244575,0.3755546512033602,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.假冒注册商标罪],2.797918375246674e-16,1.1972389980579427e-16,0.019440450689821247,4.513730581662868e-17,5.144463692327061e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.偷越国（边）境罪],-2.9262649234482485e-17,1.890374254694024e-16,0.876980426816341,-3.997691948846859e-16,3.4124389641572093e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.储蓄存款合同纠纷],-0.16897581420174002,0.030163524029945214,2.1190258585537183e-08,-0.2280952349472411,-0.10985639345623893,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.公司减资纠纷],2.1360480247270833e-16,1.0414976335005947e-16,0.04027289598798049,9.475017308222089e-18,4.177345876371946e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.公司解散纠纷],6.228233335737386e-16,9.027825966796772e-17,5.239592654344241e-12,4.458811960375669e-16,7.997654711099103e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.公安行政管理],5.897709125841049e-16,1.3490337548362041e-16,1.2322497683302513e-05,3.253651552433252e-16,8.541766699248847e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.公益事业捐赠合同纠纷],-0.7364607566409747,0.10675836671369565,5.259551328296638e-12,-0.9457033104481378,-0.5272182028338115,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.共有物分割纠纷],2.308067057277361e-16,1.3309529407784726e-16,0.08289213625467909,-3.005527717661165e-17,4.916686886320838e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.共有纠纷],-0.24200221670796015,0.05226209747705168,3.646970069380268e-06,-0.3444340455195031,-0.13957038789641724,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.其他案由],-2.5451994129363047e-16,9.577300601981462e-17,0.00787148414887738,-4.422315837836049e-16,-6.680829880365603e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.其他行政行为],4.268811222384031e-16,8.301415441475075e-17,2.7143992304548634e-07,2.641763693784449e-16,5.895858750983613e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.再保险合同纠纷],-0.19709709955453483,0.028996626263418472,1.066405371112333e-11,-0.2539294427040033,-0.1402647564050664,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.出售、购买、运输假币罪],5.441782308849733e-16,9.830054767001302e-17,3.0970199016803154e-08,3.51512697791185e-16,7.368437639787615e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.分家析产纠纷],-1.0667980956074511e-16,9.15728705037296e-17,0.24403041772845646,-2.8615933770900536e-16,7.279971858751514e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.分期付款买卖合同纠纷],-0.5550450815766963,0.040188096321602085,2.1822362732622154e-43,-0.633812302974263,-0.4762778601791296,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.制作、复制、出版、贩卖、传播淫秽物品牟利罪],-3.910550517995395e-16,8.40929711325171e-17,3.31500162459566e-06,-5.558742465722394e-16,-2.262358570268395e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.制作、贩卖、传播淫秽物品罪],-2.5287109501439967e-16,4.218485648089271e-17,2.0429198345915965e-09,-3.355518944099405e-16,-1.7019029561885887e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.劳务合同纠纷],-0.22932277638307627,0.047209818865612284,1.1886339228365513e-06,-0.32185232107633593,-0.1367932316898166,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.劳动争议],-0.13092489866437657,0.07553020016913511,0.08302259949070923,-0.2789613707409825,0.017111573412229353,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.劳动合同纠纷],-0.06835692770100305,0.09277712209320858,0.461252216201558,-0.25019674559296723,0.11348289019096114,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.占有物返还纠纷],-2.512431786849212e-16,1.1233548624403692e-16,0.025316204525289498,-4.714166859090282e-16,-3.1069671460814143e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.危险驾驶罪],2.260351099168161e-16,7.785864659850654e-17,0.0036943298000537074,7.343496669871132e-17,3.786352531349209e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.发起人责任纠纷],0.028950644167345253,0.22063649391311416,0.8956058518896858,-0.40348893757754933,0.4613902259122399,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.受贿罪],-2.605481343921725e-16,9.348488782306377e-17,0.0053188379033951,-4.437751476241446e-16,-7.732112116020047e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合伙企业纠纷],-0.1853629877259639,0.1328289651095022,0.16286473611515473,-0.4457029754443157,0.07497699999238785,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合伙协议纠纷],-0.19131890671796717,0.0626930146677744,0.002275659183965212,-0.31419495754904636,-0.068442855886888,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合伙合同纠纷],0.10250350256567399,0.08389871291212495,0.22180105438071152,-0.06193495309135651,0.2669419582227045,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合作创作合同纠纷],-0.15445573331185852,0.029320517622767297,1.3803993270070864e-07,-0.21192289186055438,-0.09698857476316267,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合同、准合同纠纷],0.5846780815176088,0.033212208336781505,2.2826398498742962e-69,0.5195833493304761,0.6497728137047415,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合同、无因管理、不当得利],-0.35790867661554465,0.13274984514536733,0.0070153715331230816,-0.618093592053734,-0.09772376117735532,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合同纠纷],0.06321542521167187,0.025977382946421716,0.014954488022687333,0.012300690224080313,0.11413016019926342,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.合同诈骗罪],-3.807151560799105e-17,1.6371636111785338e-17,0.020047602511031555,-7.015933275508568e-17,-5.983698460896419e-18,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.名誉权纠纷],0.5214037582346267,0.033015552387417796,3.494633259419259e-56,0.45669446462559243,0.586113051843661,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.商品房销售合同纠纷],-0.2518313893265204,0.029951601060052662,4.172596922944676e-17,-0.31053544868353533,-0.19312732996950546,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.商品房预售合同纠纷],-0.23695659612845893,0.043298738906062006,4.4348512109482654e-08,-0.32182056496034367,-0.1520926272965742,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.商标权权属、侵权纠纷],7.541449728188888e-17,1.0793458959440323e-16,0.4847360619195986,-1.3613341100925314e-16,2.8696240557303087e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.商标权权属纠纷],-4.803062886341745e-16,4.0239406835411703e-17,7.662992563669177e-33,-5.591740767908364e-16,-4.014385004775127e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.因申请诉中财产保全损害责任纠纷],-9.960001100222374e-17,2.1075726689208417e-17,2.2919286702473265e-06,-1.4090767626108182e-16,-5.829234574336565e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.因申请财产保全损害责任纠纷],-6.222609232486507e-17,2.78213023845284e-17,0.02531022033247308,-1.1675484300153907e-16,-7.697341648191074e-18,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.国有公司、企业、事业单位人员失职罪],-1.3000829557231218e-16,3.718358970100647e-17,0.000471600579935495,-2.0288679220219935e-16,-5.712979894242502e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.土地租赁合同纠纷],-0.23865150270031837,0.029145842050843647,2.6519829414934714e-16,-0.29577630341906497,-0.1815267019815718,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.妨害信用卡管理罪],-5.694728667344089e-16,1.9846288408309753e-17,4.5103493711669525e-181,-6.083708772414907e-16,-5.30574856227327e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.委托合同纠纷],-0.0517965367016904,0.033803429456786896,0.12545176493146595,-0.11805004099093308,0.014456967587552279,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.委托理财合同纠纷],0.05951262238612489,0.04642151899797314,0.1998408701683746,-0.03147188295754435,0.15049712772979412,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.娱乐服务合同纠纷],-0.14261934000308343,0.05906648313728603,0.0157543945826873,-0.25838751964560647,-0.026851160360560386,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.婚约财产纠纷],0.4247279954556134,0.22960553310287263,0.06434006981364818,-0.025290580077136082,0.8747465709883628,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.定作合同纠纷],-0.3530460528351954,0.0773677513948129,5.037503370241089e-06,-0.5046840591338773,-0.2014080465365136,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.定金合同纠纷],0.05676371013013772,0.20383133600509934,0.7806410551481664,-0.34273836736053936,0.45626578762081477,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.容留他人吸毒罪],7.25300799239098e-17,6.937636103265052e-17,0.295811287295345,-6.344508907853326e-17,2.0850524892635284e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.小额借款合同纠纷],2.5848771364396652e-17,4.963119786477758e-17,0.6024942623372311,-7.142658896014864e-17,1.2312413168894194e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.帮助信息网络犯罪活动],9.480047539200776e-17,3.891540575890976e-18,4.470342166511737e-131,8.717319601888519e-17,1.0242775476513033e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.帮助信息网络犯罪活动罪],-1.8075413560431476e-16,3.068065892777226e-17,3.827786348991446e-09,-2.4088712212470567e-16,-1.2062114908392385e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.广告合同纠纷],0.018728818596465815,0.14380326364465518,0.896377200374195,-0.26312039900637646,0.30057803619930806,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.建筑物和物件损害责任纠纷],-5.372065424403569e-17,2.4881801415969736e-17,0.03084753237472303,-1.024880888898141e-16,-4.953219598257286e-18,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.建设工程合同纠纷],-0.14973325695544676,0.031970667904930625,2.8207628117275874e-06,-0.2123946146108014,-0.08707189930009211,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.建设工程施工合同纠纷],0.376478631138656,0.12441638193092514,0.0024784748579915966,0.13262700346726278,0.6203302588100492,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.开设赌场罪],3.171131474546305e-17,2.014615293098627e-18,7.964623033721815e-56,2.7762741328286137e-17,3.5659888162639966e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.悬赏广告纠纷],0.6411567661070426,0.052481440723278046,2.5275372963850723e-34,0.538295032432644,0.7440184997814413,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.房屋买卖合同纠纷],-0.406385791467939,0.07037937045109387,7.731152631124618e-09,-0.5443268228066855,-0.26844476012919255,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.房屋拆迁安置补偿合同纠纷],0.8716633073672552,0.029811605076711684,6.185585303496971e-188,0.8132336350955688,0.9300929796389416,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.房屋租赁合同纠纷],0.041495947397743996,0.11514609808233883,0.7185656006781422,-0.1841862578039567,0.2671781525994447,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.所有权确认纠纷],-0.6295179793063732,0.02707902460903619,1.5099586158168948e-119,-0.6825918922765579,-0.5764440663361885,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.所有权纠纷],0.39511457225627605,0.04293955563587632,3.525093394817555e-20,0.31095458969780454,0.47927455481474757,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.执行异议之诉],0.03166259154270818,0.2934026072704112,0.914062985369271,-0.5433959516774475,0.6067211347628639,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.执行程序中的异议之诉],1.989507062666405e-16,2.4193340862524512e-23,0.0,1.9895065884856375e-16,1.9895075368471727e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.技术合同纠纷],-0.10433816276546563,0.029800813751306415,0.0004631941445217506,-0.16274668442801218,-0.045929641102919076,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.技术委托开发合同纠纷],-0.16897589471799895,0.030163529844531307,2.1190064229228606e-08,-0.22809532685987938,-0.10985646257611853,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.技术服务合同纠纷],-0.11494633520002145,0.060134612140828214,0.05594244038271106,-0.23280800922032985,0.002915338820286925,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.抢劫罪],-8.488619539186714e-17,3.465845707020908e-24,0.0,-8.48862021847999e-17,-8.488618859893437e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.抢夺罪],-1.3716297129595963e-16,1.7638647620046185e-24,0.0,-1.3716297475307103e-16,-1.3716296783884823e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.抵押合同纠纷],0.19229559834472038,0.2224756188751604,0.3873986200879429,-0.24374860208885346,0.6283397987782942,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.担保物权确认纠纷],-0.22164179253965574,0.05242258516037333,2.3579572948292528e-05,-0.3243881714304714,-0.11889541364884011,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.拒不执行判决、裁定罪],3.428472992217622e-16,5.689124520346983e-24,0.0,3.4284728807128304e-16,3.428473103722414e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.拒不支付劳动报酬罪],-1.8406186927125743e-16,3.933421444006771e-24,0.0,-1.840618769806218e-16,-1.8406186156189306e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.持有、使用假币罪],3.2549705352789146e-17,1.449677427690505e-24,0.0,3.25497025114736e-17,3.2549708194104693e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.挪用公款罪],2.404317194445329e-16,1.0182026267620723e-23,0.0,2.404316994881281e-16,2.4043173940093767e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.挪用资金罪],-1.6435994140627584e-16,7.133257923020684e-25,0.0,-1.643599428043687e-16,-1.6435994000818299e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.损害公司债权人利益责任纠纷],-0.22914677164891875,0.06158671932839848,0.00019865772755057855,-0.3498545234585566,-0.1084390198392809,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.损害公司利益责任纠纷],-0.20344827874017596,0.053023878175093915,0.00012458799074466752,-0.30737317028399946,-0.09952338719635248,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.排除妨害纠纷],0.4486213946496006,0.028709920905146114,4.842189427353005e-55,0.39235098367652066,0.5048918056226805,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.掩饰、隐瞒犯罪所得、犯罪所得收益],1.3581793847310475e-16,1.6846746243043203e-24,0.0,1.3581793517120316e-16,1.3581794177500634e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.掩饰、隐瞒犯罪所得、犯罪所得收益罪],1.2908869085896905e-16,7.93749320917256e-24,0.0,1.2908867530176822e-16,1.2908870641616988e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.提供侵入、非法控制计算机信息系统程序、工具],-2.458382117647303e-16,4.503350174051233e-25,0.0,-2.458382126473707e-16,-2.458382108820899e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.提供侵入、非法控制计算机信息系统程序、工具罪],-1.4760596117899484e-16,1.4254808190817468e-24,0.0,-1.476059639728859e-16,-1.4760595838510377e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.提供劳务者受害责任纠纷],-6.792539625959459e-17,1.3212225257474432e-25,0.0,-6.792539651854944e-17,-6.792539600063973e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.故意伤害罪],2.7539796955992432e-17,3.594500257474467e-24,0.0,2.7539789910901385e-17,2.753980400108348e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.故意杀人罪],1.3139084299034546e-16,1.5504589580869421e-25,0.0,1.3139084268646108e-16,1.3139084329422984e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.故意毁坏财物罪],-1.5405989576671194e-16,1.9297874205751865e-24,0.0,-1.5405989954902577e-16,-1.540598919843981e-16,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.教育培训合同纠纷],-0.21189809827177597,0.04355234196740756,1.1424500155540713e-06,-0.2972591199702671,-0.12653707657328483,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.文化行政管理],4.410039020564723e-17,2.3563767618187667e-25,0.0,4.4100389743805873e-17,4.410039066748859e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.旅游合同纠纷],-0.17442033401925516,0.03058433176387718,1.1776465540995837e-08,-0.23436452276767883,-0.1144761452708315,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.服务合同纠纷],-0.12791185923924991,0.06751753533036425,0.058158893249676574,-0.26024379681167453,0.004420078333174676,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.未分类],-0.06405792332390288,0.20012489555592589,0.7489003124574837,-0.4562955110233575,0.3281796643755518,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.机动车交通事故责任纠纷],0.5591416841321367,0.04106168526047889,3.168393068862285e-42,0.4786622598770789,0.6396211083871945,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.案外人执行异议之诉],-0.2618238365828494,0.059747265049305574,1.174925536918462e-05,-0.3789263242542571,-0.14472134891144176,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.欺诈客户责任纠纷],-1.6740258272285275e-17,8.767424727953399e-27,0.0,-1.6740258289469113e-17,-1.6740258255101438e-17,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.民间借贷纠纷],-0.06574870579435366,0.029714556507425854,0.026919945297005105,-0.12398816636548862,-0.007509245223218684,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.民间委托理财合同纠纷],0.15126323242291206,0.048168742181543364,0.0016878768705057459,0.05685423256649176,0.24567223227933238,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.法定继承纠纷],-2.872724078524117e-18,4.283882302581345e-31,0.0,-2.8727240785249567e-18,-2.8727240785232773e-18,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.法律服务合同纠纷],-0.26650671029457446,0.05788503560667777,4.143146690009786e-06,-0.3799592953274815,-0.1530541252616674,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.洗钱罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.消费者权益保护民事公益诉讼],0.683452330117336,0.05257562175766254,1.2328259560319222e-38,0.5804060050075169,0.786498655227155,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.清算责任纠纷],0.30731959496561945,0.27168243160146266,0.2579826496279022,-0.22516818620551404,0.8398073761367529,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.演出合同纠纷],-0.17772834353173958,0.03390415330337775,1.587749854822287e-07,-0.24417926293268466,-0.11127742413079449,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.物业服务合同纠纷],-0.3244861208139083,0.059811644170193176,5.7911422805437545e-08,-0.441714789243612,-0.20725745238420462,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.物权保护纠纷],0.5382462294063929,0.11879463713749905,5.873385410223913e-06,0.30541301906039037,0.7710794397523955,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.物权确认纠纷],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.物权纠纷],0.7667194696834018,0.05978994217902189,1.2102553066458595e-37,0.6495333363747866,0.8839056029920169,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.特许经营合同纠纷],-0.2211700623904082,0.03215556677768471,6.064472367365716e-12,-0.2841938151771429,-0.15814630960367349,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.生产、销售伪劣产品罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.生产、销售有毒、有害食品罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.生命权、身体权、健康权纠纷],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.申请诉前停止侵害注册商标专用权],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.电信服务合同纠纷],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.盗伐林木罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.盗窃罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.相邻关系纠纷],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.破坏计算机信息系统罪],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
m7_regex_amount,C(cause_group)[T.确认不侵害著作权纠纷],0.0,0.0,,0.0,0.0,5058,0.19682876252729875,0.4211150652431791,Uses full-text regex maximum amount.,
